id,name,address,lat,lng,description,category,sub_category,source,url,rating,review_count,like,dislike,checkin_time,checkout_time,offpeak_weekday_price_max,offpeak_weekday_price_min,offpeak_weekday_price_avg,offpeak_weekend_price_max,offpeak_weekend_price_min,offpeak_weekend_price_avg,peak_weekday_price_max,peak_weekday_price_min,peak_weekday_price_avg,peak_weekend_price_max,peak_weekend_price_min,peak_weekend_price_avg
10053611,강릉 한빛스테이,강원특별자치도 강릉시 경강로2245번안길 21,37.76597296,128.9092707,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10053611,4.2,13.0,Cleanliness; Affordable price; Comfortable environment; Friendly service; Well-equipped amenities,Poor cleanliness; Uncomfortable furniture; Gloomy atmosphere; Poor value; Unpleasant odor,15:00,11:00,249000,49000,124000,388550,94050,211880,409000,99000,218000,409000,99000,218000
10048896,강릉 투게더펜션,강원도 강릉시 주문진읍 해안로 1595,37.87856403,128.8344925,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10048896,5.0,2.0,Soundproofing; Cleanliness; Ocean view; Kitchenware,Inadequate heating; Ineffective hairdryer; Room noise,15:00,11:00,150000,80000,98333,250000,130000,158333,150000,80000,98333,250000,130000,158333
10048903,강릉 보이저펜션,강원도 강릉시 주문진읍 신리천로 1219-3,37.88022228,128.7060282,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10048903,5.0,6.0,Friendly service; Affordable price; High room quality; Cleanliness; Scenic location,,15:00,12:00,120000,100000,106666,150000,130000,136666,120000,100000,106666,150000,130000,136666
10060856,강릉 야생화마을펜션,강원특별자치도 강릉시 성산면 삼포암길 57,37.71663933,128.7958378,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10060856,5.0,4.0,Cleanliness; Cozy decor; Friendly service; Scenic view; Spacious interior,,15:00,11:00,160000,100000,135000,250000,170000,215000,260000,178200,223533,260000,180000,225000
1000245,강릉 경포대 포시즌 비치 호텔,강원도 강릉시 해안로 615,37.81208563,128.8983247,,Accommodation,모텔,Yanolja,https://nol.yanolja.com/stay/domestic/1000245,4.2,284.0,Scenic view; Affordable price; Friendly staff; Clean facilities; Convenient amenities,Outdated facilities; Poor cleanliness; Hard mattress,15:00,11:00,149000,39000,73000,309000,129000,189000,309000,129000,189000,309000,129000,189000
3018240,강릉 하늬바람펜션,강원특별자치도 강릉시 성산면 경강로 1158-31,37.72019093,128.8168653,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/3018240,2.0,5.0,Affordable price; Clean furnishings; Comfortable temperature; Friendly service; Outdoor facilities,Unexpected charges; Bedding odor; Dusty environment; Facility issues; Service problems,15:00,11:00,150000,70000,97500,170000,90000,117500,150000,70000,97500,170000,90000,117500
10047440,강릉 경포대로하스오션뷰가족펜션,강원도 강릉시 해안로621번길 13,37.81182919,128.8985074,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10047440,5.0,34.0,Friendly service; Cleanliness; Ocean view; Comfortable bed; Pleasant atmosphere,Occasional noise; Weak shower,15:00,11:00,308000,158800,212066,414600,254700,311566,521200,265400,353383,516300,265400,365800
10061919,강릉 현하우스펜션,강원특별자치도 강릉시 강동면 안인진길 43,37.73552117,128.9890492,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10061919,4.0,3.0,Cleanliness; Convenient amenities; Friendly service; Kitchen amenities; Television,Overwhelming warnings; Poor value; Subpar facilities,15:00,11:00,90000,80000,86666,120000,100000,111111,240000,220000,231111,240000,220000,231111
10052180,강릉 해뜰날펜션,강원특별자치도 강릉시 연곡면 진고개로 1347-20,37.84863859,128.68609,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10052180,5.0,12.0,Friendly service; Clean facilities; Great view; Good value; Peaceful atmosphere,Dim lighting; Loud noise,15:00,11:00,120000,80000,95000,148500,99000,116325,178200,130000,146675,180000,130000,147500
3011548,강릉 소금강행복펜션,강원특별자치도 강릉시 연곡면 소금강길 3,37.84652553,128.705858,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/3011548,5.0,23.0,Cleanliness; Comfortable bathroom; Effective climate control; Quiet atmosphere; Scenic view,Uncomfortable bedding; Overheating floor,14:00,11:00,120000,60000,102000,148500,59400,120780,120000,60000,102000,150000,59400,121580
1000102348,강릉 한적한휴식펜션,강원도 강릉시 안현로 114-2,37.8026725,128.8710888,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/1000102348,5.0,25.0,Cleanliness; Friendly service; Spacious room; Aesthetic appeal; Well-equipped amenities,Inadequate pest control,15:00,11:00,89000,69000,79000,210000,189000,198000,239000,219000,229000,279000,249000,259000
3003564,강릉 바우골펜션,강원특별자치도 강릉시 성산면 삼왕길 170,37.75715544,128.7957291,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/3003564,4.0,116.0,Affordable barbecue; Cleanliness; Cozy atmosphere; Friendly service; Good room condition,Inadequate hot water; Lack of privacy; Outdated building,16:00,12:00,120000,80000,92500,138600,99000,111650,118800,79200,91800,140000,100000,112500
10044491,강릉 가둔지펜션,강원도 강릉시 사천면 가둔지길 41,37.82569517,128.8802969,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10044491,2.8,40.0,Friendly service; Good value; Cleanliness; Comfortable stay; Spaciousness,Old facilities; Poor cleanliness; Poor drainage; Unclean bedding; Unsafe stairs,15:00,11:00,137500,52200,73485,222700,84200,120714,200500,75700,110128,308000,144000,181642
10060641,강릉 정감이간다,강원특별자치도 강릉시 강동면 둔지길 90-23,37.71555348,128.9535355,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10060641,5.0,3.0,Cleanliness; Friendly service; Peaceful atmosphere; Private and spacious accommodation; Well-equipped kitchen,Limited bathroom availability,15:00,11:00,200000,100000,150000,237500,142500,190000,237500,142500,190000,379050,150000,264525
27511,강릉 경포대 MGM,강원도 강릉시 해안로535번길 19,37.80765433,128.9017704,,Accommodation,모텔,Yanolja,https://nol.yanolja.com/stay/domestic/27511,4.7,72.0,Cleanliness; Comfortable rooms; Friendly service; Spaciousness; Good value,Temperature control; Poor bathroom amenities; Unstable bed,15:00,11:00,195000,65000,124375,280000,125000,201250,325000,125000,225000,330000,135000,231250
10048902,강릉 정동진모텔,강원도 강릉시 강동면 헌화로 1007-13,37.68528099,129.0375771,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10048902,3.7,9.0,Affordable price; Twin room; Electric blankets; Warm welcome,Inadequate insulation; Noisy environment; Non-functional blanket; Poor heating; Unresponsive service,16:00,11:30,90000,40000,49909,180000,75000,93409,90000,40000,49909,500000,140000,201818
10040100,강릉 JJHUE펜션,강원도 강릉시 연곡면 진고개로 1552,37.84678557,128.709909,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10040100,5.0,2.0,Cleanliness; Friendly service,,15:00,11:00,149000,149000,149000,141550,141550,141550,190000,190000,190000,190000,190000,190000
10045867,강릉 엘마르,강원도 강릉시 창해로 23,37.77392385,128.9444067,,Accommodation,모텔,Yanolja,https://nol.yanolja.com/stay/domestic/10045867,3.6,21.0,Cozy atmosphere; Friendly service; Room quality; Scenic view; Reliable utilities,Faulty equipment; Lack of amenities; Poor cleanliness; Poor soundproofing; Unreliable electricity,14:00,11:00,90000,60000,72500,120000,90000,102500,100000,80000,87500,180000,90000,142500
10046381,강릉 와우파크카라반,강원도 강릉시 사천면 공회당길 7-13,37.84104465,128.8724869,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10046381,4.8,22.0,Friendly service; Excellent facilities; Spacious interior; Reasonable pricing; Pet-friendly,Cold bathroom; Dated facilities,15:00,11:00,125800,107700,118533,262900,220700,234766,315700,125800,190822,315700,187500,247355
10059513,강릉 메이플604,강원특별자치도 강릉시 사천면 방동안길 65-1,37.82220833,128.8626692,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10059513,5.0,4.0,Cleanliness; Friendly service; Spacious pool; Aesthetic appeal; Well-equipped kitchen,Intimidating stairs,15:00,11:00,390000,390000,390000,450000,450000,450000,390000,390000,390000,450000,450000,450000
10055593,강릉 디아레나펜션,강원특별자치도 강릉시 강릉대로203번길 16,37.75958747,128.89321,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10055593,4.7,13.0,Cleanliness; Friendly service; Aesthetic interior; Comprehensive amenities; Pleasant atmosphere,Uncleanliness; Poor shower condition; Lack of mirror,15:00,11:00,99000,69000,89000,177210,107910,154110,256410,197010,236610,259000,197010,237473
1000108795,강릉 씨클라우드카라반펜션,강원도 강릉시 사천면 너래길 9,37.81973378,128.8066225,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/1000108795,3.3,24.0,Friendly service; Enjoyable barbecue; Good value; Scenic atmosphere; Star-gazing,Bathroom cleanliness; Room cleanliness; Cold temperature; Privacy issues; Shower drainage,14:00,11:00,160000,90000,101538,220000,128700,146792,220000,128700,146792,220000,128700,146992
3015282,에이치에비뉴 강릉경포,강원도 강릉시 창해로 423,37.79927969,128.913872,,Accommodation,호텔,Yanolja,https://nol.yanolja.com/stay/domestic/3015282,4.3,422.0,Cleanliness; Friendly service; Comfortable bed; Good room quality; Reasonable price,Early check-out; Inadequate storage; Noisy ventilation; Poor renovation; Weak water pressure,16:00,11:00,99000,54450,80064,218000,136620,177660,218000,136620,177660,240000,158400,199342
10050795,강릉 마야골펜션,강원도 강릉시 연곡면 진고개로 1378,37.84713696,128.6902799,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10050795,5.0,2.0,Friendly service; Cleanliness; Free amenities; Pet-friendly; Well-maintained,,15:00,12:00,100000,100000,100000,120000,120000,120000,120000,120000,120000,120000,120000,120000
10062828,강릉 소나무숲펜션,강원특별자치도 강릉시 독송길110번길 34,37.73337868,128.9410504,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10062828,5.0,1.0,Cleanliness; Friendly service,,15:00,11:00,510000,510000,510000,620000,620000,620000,680000,680000,680000,680000,680000,680000
10040011,강릉 해살이뜰펜션,강원도 강릉시 연곡면 진고개로 2688-3,37.85819377,128.8333219,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10040011,4.0,15.0,Cleanliness; Comfort; Spaciousness; Well-equipped kitchen; Affordable price,Inadequate heating; Pest presence; Poor service attitude; Small living room; Unresolved maintenance issues,14:00,11:00,450000,450000,450000,500000,500000,500000,450000,450000,450000,500000,500000,500000
10056273,강릉 머물구자펜션,강원특별자치도 강릉시 금성로5번길 12-5,37.75414663,128.9005019,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10056273,5.0,3.0,Cleanliness; Attentive management; Beautiful design; Comfortable atmosphere; High-quality amenities,,15:00,11:00,142500,142500,142500,209000,209000,209000,171000,171000,171000,237500,237500,237500
10057625,강릉 스테이에덴,강원특별자치도 강릉시 구정면 생길목길 51-12,37.71095228,128.8900821,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10057625,5.0,12.0,Well-equipped amenities; Friendly service; Spacious accommodation; Cleanliness; Value for money,,15:00,11:00,350000,350000,350000,390000,390000,390000,350000,350000,350000,390000,390000,390000
3005357,강릉 소금강냇물소리펜션,강원특별자치도 강릉시 연곡면 소금강길 28-10,37.84549253,128.7027399,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/3005357,4.7,18.0,Cleanliness; Friendly service; Comfortable bedding; Quiet atmosphere; Scenic view,Check-in process; Hot water issue; Poor soundproofing,15:00,11:00,180000,90000,142500,200000,120000,155000,200000,140000,160000,200000,150000,162500
3013639,강릉 정동진태림민박펜션,강원특별자치도 강릉시 강동면 산성우리길 10-40,37.67649918,129.022922,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/3013639,5.0,21.0,Friendly service; Comfortable atmosphere; Spacious room; Generous amenities; Cooking facilities,Poor cleanliness; Service issues; Room allocation; Unpleasant odor; Inconvenient amenities,14:00,12:00,165000,165000,165000,175000,175000,175000,175000,175000,175000,175000,175000,175000
3003569,강릉 산야천펜션,강원특별자치도 강릉시 왕산면 왕산큰골길 243,37.6563222,128.7649165,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/3003569,5.0,6.0,Friendly service; Clean facilities; Herbal scent; Scenic atmosphere; Warm room,Dated condition; Inaccessible service; Limited parking,14:00,11:00,300000,120000,164000,300000,120000,164000,350000,130000,188000,350000,130000,188000
10048900,강릉 해오름펜션모텔,강원도 강릉시 강동면 정동역길 18-5,37.69089541,129.0323231,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10048900,5.0,11.0,Friendly service; Affordable price; Beautiful view; Cleanliness; Warm environment,Outdated facilities; Additional charges; Lack of toiletries; Poor soundproofing,14:00,11:30,70000,50000,57272,90000,60000,73636,70000,50000,57272,90000,60000,73636
10055877,강릉 디하우스(D.HOUSE),강원특별자치도 강릉시 성산면 삼왕길 167,37.75636282,128.7952834,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10055877,5.0,2.0,Cleanliness; Convenient facilities; Quiet atmosphere; Scenic view; Stylish interior,,15:00,11:00,950000,950000,950000,950000,950000,950000,950000,950000,950000,950000,950000,950000
10052188,강릉 건행독채풀빌라펜션,강원특별자치도 강릉시 상유천길 37-15,37.76246074,128.8543135,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10052188,5.0,25.0,Cleanliness; Spaciousness; Private accommodation; Quality amenities; Quiet atmosphere,,15:00,11:00,289000,269000,279000,499000,429000,464000,579000,579000,579000,579000,579000,579000
10061701,강릉 고전한옥펜션,강원특별자치도 강릉시 난곡길 7-8,37.78508037,128.8791964,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10061701,5.0,1.0,Beautiful design; Private accommodation,,15:00,11:00,300000,300000,300000,350000,350000,350000,400000,400000,400000,400000,400000,400000
10054056,강릉 302미노,강원특별자치도 강릉시 사천면 본동길 260-1,37.83129203,128.873144,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10054056,5.0,7.0,Cleanliness; Friendly service; Quiet atmosphere; Well-equipped facilities; Child-friendly pool,Expensive barbecue; Lack of non-slip surfaces; Small refrigerator,15:00,11:00,239000,239000,239000,409000,409000,409000,599000,599000,599000,599000,599000,599000
10048881,강릉 욜로호텔엔펜션,강원도 강릉시 주문진읍 항구윗길 13,37.89408417,128.8286549,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10048881,4.3,12.0,Cleanliness; Bathroom quality,Noise issues; Lack of amenities; Poor air conditioning; Privacy intrusion; Smelly towels,15:00,11:00,369000,79000,111000,450000,129000,175722,399000,99000,140111,499000,159000,218888
3008632,강릉 루소호텔,강원도 강릉시 교동광장로100번길 12,37.76591267,128.876446,,Accommodation,호텔,Yanolja,https://nol.yanolja.com/stay/domestic/3008632,4.4,181.0,Cleanliness; Comfortable stay; Friendly service; Affordable price; Convenient location,Noisy tiles,16:00,12:00,120000,69300,89883,189000,107910,143818,120000,69300,89883,170000,89100,124850
10045740,강릉 망상비치,강원도 강릉시 옥계면 도직길 7-12,37.60683536,129.0678239,,Accommodation,모텔,Yanolja,https://nol.yanolja.com/stay/domestic/10045740,5.0,6.0,Friendly service; Spacious room; Cleanliness; Delicious breakfast; Ocean view,,15:00,11:00,100000,70000,85000,200000,150000,175000,1000000,70000,310000,200000,150000,175000
1000103899,강릉(정동진) 해안선모텔,강원도 강릉시 강동면 안인일출길 36,37.73381009,128.9896011,,Accommodation,모텔,Yanolja,https://nol.yanolja.com/stay/domestic/1000103899,4.5,19.0,Scenic view; Cleanliness; Friendly service; Comfortable stay; Good value,Outdated facilities; Inconvenient entrance; Lack of microwave; Unpleasant bedding,15:00,11:00,50000,50000,50000,50000,50000,50000,70000,70000,70000,70000,70000,70000
